name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.854193119999998,0.467772598753567
Sn08,Sn,8.046865212275799,29.6674921,0.45564597533347095
Ta08,Ta,27.2272634699373,29.506049239999996,0.4667887885279834
Cu08,Cu,22.197401921045,29.250366599999996,0.47216465433621774
Al_degrader_E2_E1,Al,136.6,28.09014726,0.8364750890494029
Ni09,Ni,22.6620064110796,26.89340324,0.5063916187670393
Sn09,Sn,7.8286470745411,26.69583098,0.4943045321178429
Ta09,Ta,27.3770561175463,26.52209454,0.5068037751459518
Cu09,Cu,22.0914785222995,26.24533176,0.5131780949488222
Al_degrader_E4_E3,Al,136.6,24.9774096,0.8974764470602222
Ni10,Ni,23.1074205467587,23.657656799999998,0.5598096331912841
Sn10,Sn,8.2321721033795,23.434143940000002,0.5468275693134688
Ta10,Ta,27.164647152063502,23.24203656,0.5608407464007643
Cu10,Cu,22.2644313328078,22.936652560000002,0.5695815624170488
Al_degrader_E6_E5,Al,136.6,21.515991447272725,0.9954417879402894
Ni11,Ni,22.9408584114204,20.02638866,0.6364843867868278
Sn11,Sn,7.982003804529199,19.77602742,0.6233714047084158
Ta11,Ta,27.2001347393243,19.56055676,0.6403993220001895
Cu11,Cu,22.210567283127602,19.213700879999998,0.6526870909457498
Al_degrader_E8_E7,Al,136.6,17.560833040000002,1.1493829496405272
Ni12,Ni,23.1554160125588,15.79469362,0.7650568130088742
Sn12,Sn,8.021438398029,15.49271314,0.7526989417232763
Ta12,Ta,27.7023349124437,15.232347379999998,0.7764892420421132
Cu12,Cu,22.1770476188809,14.81149912,0.7969385912598446
Al_degrader_E9,Al,68.3,13.689444875000001,1.0044785832143133
Ni13,Ni,23.1531870655676,12.482427624,0.9085391302094339
Sn13,Sn,7.3537483114218,12.12783294,0.9071500177208599
Ta13,Ta,27.336886972071003,11.827694475,0.9371113290610003
Cu13,Cu,22.1683258846436,11.322980843999998,0.970560435464504
Al_degrader_E10,Al,68.3,9.902060376,1.2812351684256635
Ni14,Ni,23.06711661929,8.30625184,1.2436283007782567
Sn14,Sn,7.6195431461658005,7.818095,1.279625453863356
Ta14,Ta,27.3605790832109,7.402146952500001,1.3459472938399046
Cu14,Cu,22.1246408363628,6.673743949090909,1.468375451272511
