name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.854571639999996,0.4674759237733109
Sn08,Sn,8.046865212275799,29.667869780000004,0.455351266785052
Ta08,Ta,27.2272634699373,29.506437339999998,0.46649395350178374
Cu08,Cu,22.197401921045,29.250748159999997,0.4718712496609795
Al_degrader_E2_E1,Al,136.6,28.09052798571429,0.8363204807640258
Ni09,Ni,22.6620064110796,26.8937896,0.5060930552100473
Sn09,Sn,7.8286470745411,26.6962236,0.49398275557254023
Ta09,Ta,27.3770561175463,26.52249312,0.5065104788182231
Cu09,Cu,22.0914785222995,26.245719740000002,0.5128786567740291
Al_degrader_E4_E3,Al,136.6,24.977825519999996,0.8972860317851435
Ni10,Ni,23.1074205467587,23.65807898,0.5594924250444858
Sn10,Sn,8.2321721033795,23.434592099999996,0.5464937483792381
Ta10,Ta,27.164647152063502,23.242501299999997,0.5604907402431463
Cu10,Cu,22.2644313328078,22.93710502,0.5692325506247861
Al_degrader_E6_E5,Al,136.6,21.51647356909091,0.9952151657321271
Ni11,Ni,22.9408584114204,20.026880419999998,0.6360925327502466
Sn11,Sn,7.982003804529199,19.7765431,0.6229781924292294
Ta11,Ta,27.2001347393243,19.56106468,0.6400196909912207
Cu11,Cu,22.210567283127602,19.21421308,0.6523296899244381
Al_degrader_E8_E7,Al,136.6,17.561394068,1.14910821907008
Ni12,Ni,23.1554160125588,15.795325799999999,0.7645944325290107
Sn12,Sn,8.021438398029,15.49331138,0.7522486540782214
Ta12,Ta,27.7023349124437,15.232967180000001,0.7760339684851736
Cu12,Cu,22.1770476188809,14.812149419999999,0.7964864008843237
Al_degrader_E9,Al,68.3,13.690141474999997,1.004042377833139
Ni13,Ni,23.1531870655676,12.483169727999998,0.908014653111064
Sn13,Sn,7.3537483114218,12.128585260000001,0.9066129302578539
Ta13,Ta,27.336886972071003,11.82845808,0.9365703368582168
Cu13,Cu,22.1683258846436,11.323768104000001,0.9699992257070339
Al_degrader_E10,Al,68.3,9.902947545,1.280702461502465
Ni14,Ni,23.06711661929,8.307271393333332,1.2430919724242686
Sn14,Sn,7.6195431461658005,7.8191541,1.2791517115859206
Ta14,Ta,27.3605790832109,7.403254477499999,1.3454770190814118
Cu14,Cu,22.1246408363628,6.675000638181817,1.4676559940442917
