name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.854159219999996,0.4674610705598827
Sn08,Sn,8.046865212275799,29.667435239999996,0.4553309490976233
Ta08,Ta,27.2272634699373,29.50598626,0.4664526135538447
Cu08,Cu,22.197401921045,29.250297759999995,0.4718369355391568
Al_degrader_E2_E1,Al,136.6,28.090066482857143,0.8363151630012121
Ni09,Ni,22.6620064110796,26.89332444,0.5060623749091474
Sn09,Sn,7.8286470745411,26.69574662,0.49396756083631205
Ta09,Ta,27.3770561175463,26.522008679999995,0.5064992268549455
Cu09,Cu,22.0914785222995,26.2452528,0.5128418844947825
Al_degrader_E4_E3,Al,136.6,24.977338906666667,0.8972711625342723
Ni10,Ni,23.1074205467587,23.65757262,0.5594659208802049
Sn10,Sn,8.2321721033795,23.43406928,0.546438921161626
Ta10,Ta,27.164647152063502,23.24197804,0.5604538854872525
Cu10,Cu,22.2644313328078,22.936576600000002,0.5692192480340418
Al_degrader_E6_E5,Al,136.6,21.515918923636363,0.9952041820730628
Ni11,Ni,22.9408584114204,20.02629992,0.6360749407168887
Sn11,Sn,7.982003804529199,19.775945980000003,0.6229542860610556
Ta11,Ta,27.2001347393243,19.560470719999994,0.6399843604516298
Cu11,Cu,22.210567283127602,19.213613539999997,0.6522623536037232
Al_degrader_E8_E7,Al,136.6,17.560753452,1.149094156485918
Ni12,Ni,23.1554160125588,15.794626339999999,0.7645402784537936
Sn12,Sn,8.021438398029,15.49263812,0.7521931504094315
Ta12,Ta,27.7023349124437,15.232263399999997,0.7759726728567443
Cu12,Cu,22.1770476188809,14.81142244,0.7964029160321088
Al_degrader_E9,Al,68.3,13.68936856,1.0039858557188575
Ni13,Ni,23.1531870655676,12.482348892,0.9079230702137556
Sn13,Sn,7.3537483114218,12.12773116,0.9064868843866714
Ta13,Ta,27.336886972071003,11.827596854999998,0.9364594253859101
Cu13,Cu,22.1683258846436,11.322888324,0.969885295972916
Al_degrader_E10,Al,68.3,9.901966913999999,1.2805584384827255
Ni14,Ni,23.06711661929,8.30619028,1.2426976242165757
Sn14,Sn,7.6195431461658005,7.81805976,1.2785971760756951
Ta14,Ta,27.3605790832109,7.402120049999999,1.3448310514663162
Cu14,Cu,22.1246408363628,6.673741549090909,1.467104793682702
