name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.85441976,0.467110279186342
Sn08,Sn,8.046865212275799,29.66771944,0.4549710969348343
Ta08,Ta,27.2272634699373,29.50625716,0.4661004577864459
Cu08,Cu,22.197401921045,29.250583819999996,0.4714771811596057
Al_degrader_E2_E1,Al,136.6,28.090373168571432,0.8360830383244171
Ni09,Ni,22.6620064110796,26.89362656,0.505675842474768
Sn09,Sn,7.8286470745411,26.69604788,0.4935530730808042
Ta09,Ta,27.3770561175463,26.52233728,0.5060830946813
Cu09,Cu,22.0914785222995,26.245566859999997,0.5124349305714242
Al_degrader_E4_E3,Al,136.6,24.977647346666668,0.8970265271192521
Ni10,Ni,23.1074205467587,23.65791284,0.559035134998807
Sn10,Sn,8.2321721033795,23.434417299999996,0.5460306502942028
Ta10,Ta,27.164647152063502,23.24231074,0.5600187444011606
Cu10,Cu,22.2644313328078,22.936912799999995,0.5687603920775075
Al_degrader_E6_E5,Al,136.6,21.51627250909091,0.9948983074176132
Ni11,Ni,22.9408584114204,20.026680539999997,0.6355766383256297
Sn11,Sn,7.982003804529199,19.776313800000004,0.6224452476560167
Ta11,Ta,27.2001347393243,19.5608651,0.639456976818605
Cu11,Cu,22.210567283127602,19.214019280000002,0.6517357929316769
Al_degrader_E8_E7,Al,136.6,17.561174224,1.148739554014746
Ni12,Ni,23.1554160125588,15.795085199999999,0.7639294548195926
Sn12,Sn,8.021438398029,15.493093700000001,0.7515421482660236
Ta12,Ta,27.7023349124437,15.23275018,0.7753302971701592
Cu12,Cu,22.1770476188809,14.81191042,0.795749195347016
Al_degrader_E9,Al,68.3,13.6898921,1.003364158696926
Ni13,Ni,23.1531870655676,12.482911259999998,0.9071352828355936
Sn13,Sn,7.3537483114218,12.128331759999998,0.9056825745123411
Ta13,Ta,27.336886972071003,11.82819807,0.9356202056648173
Cu13,Cu,22.1683258846436,11.323500924,0.9690096673259488
Al_degrader_E10,Al,68.3,9.902689737000001,1.2796727140151385
Ni14,Ni,23.06711661929,8.30705316,1.2414450122877028
Sn14,Sn,7.6195431461658005,7.81895746,1.277213316682201
Ta14,Ta,27.3605790832109,7.403069557499999,1.3435049083709198
Cu14,Cu,22.1246408363628,6.674803445454546,1.4656658269391492
