,wabe,unc wabe left,unc wabe right
0,54.48918668626002,0.5420405387242084,0.5447856463289398
1,48.028813635875764,0.5936896386597468,0.5995246758843891
2,42.86444300481433,0.6484430048143324,0.6537301512340008
3,38.993449828966554,0.697206528329481,0.7047522382921443
4,36.6207595589663,0.7303681490071483,0.738852967865121
5,33.23275857758619,0.7841442516556256,0.7962355242217356
6,29.37087147710241,0.8566284492139609,0.879162992449487
