,wabe,unc wabe left,unc wabe right
0,54.90781306223984,0.5423169443878564,0.5447401163000762
1,48.47826254746462,0.5933959554149268,0.5970925382210481
2,43.35256383418793,0.6451893051098523,0.6507269607911468
3,39.51477579905456,0.689794551733506,0.7006835096989832
4,36.91652374434916,0.7307592208956493,0.7387672318111669
5,33.54745664872832,0.7817772836489567,0.7907062412942238
6,29.89564558948946,0.8459393815357856,0.8724704589864842
