,wabe,unc wabe left,unc wabe right
0,54.324422136825824,0.5442284538699198,0.5472667358395142
1,47.84993589997864,0.596586566645307,0.600987086065814
2,42.66869785934893,0.6515911974070505,0.6565539947257548
3,38.78403280034974,0.7003046176627521,0.7085914805176401
4,36.40239240079747,0.7349901379992119,0.744624700408032
5,32.99784384928128,0.7887428543632353,0.804718053145784
6,29.112463987488,0.8706050035227655,0.8901226731631766
