,cross_section,unc_cross_section
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,-1.0378280609203783e-21,-2.247575579568653e-23
4,7.921278096027246e-27,inf
5,-1.5126451390993832e-20,-3.337383454611491e-22
6,2.931240616448156e-23,6.673667278081163e-25
7,1.6817166823547481e-25,3.916195765170898e-27
8,2.797247284220021e-25,6.48887823627788e-27
9,1.3010776349373272e-25,3.0262401577799045e-27
10,-4.4939661929779187e-26,-1.0905711557058066e-27
11,7.068087281594564e-27,inf
12,0.0,0.0
13,0.0,0.0
