,energy,unc_left,unc_right,cross_section,unc_cross_section
0,54.48918668626002,0.5420405387242084,0.5447856463289398,1.1523351289502e-25,2.582455387653895e-27
1,48.02881363587576,0.5936896386597468,0.5995246758843891,1.9212995910292416e-25,4.3672485864634736e-27
2,42.86444300481433,0.6484430048143324,0.6537301512340008,6.525673156476125e-25,1.4185522435556264e-26
3,38.993449828966554,0.697206528329481,0.7047522382921443,1.1591357451810405e-24,2.525560887211682e-26
4,36.6207595589663,0.7303681490071483,0.738852967865121,8.349128544191874e-25,1.8461443694167986e-26
5,33.23275857758619,0.7841442516556256,0.7962355242217356,6.817366803524587e-25,1.5390569429180961e-26
6,29.37087147710241,0.8566284492139609,0.879162992449487,3.016374690057645e-25,6.936415806449696e-27
7,29.505685825228607,0.5507266415551371,0.5483987194962658,3.548667200285274e-25,8.43861085124747e-27
8,26.521663190554392,0.5971038848649037,0.596735141041016,6.102957422626175e-26,1.4863796324515896e-27
9,23.241570397190124,0.6592984960632613,0.6627984115474881,1.0340465806275923e-26,3.6192841417846146e-28
10,19.560004940001644,0.747000310372016,0.7588202348235278,1.1404007329149856e-26,3.369972450135626e-28
11,15.231692867230954,0.8959402391835365,0.9261247710351128,1.1725839599624e-26,3.5891413825111778e-28
12,11.826956491739123,1.0592042108433546,1.126284181267458,2.8099296102158053e-26,8.905320536111896e-28
13,7.402621662641025,1.3857816233868547,1.623819571764752,1.3694271863261954e-26,5.181038669207828e-28
