,energy,unc_left,unc_right,cross_section,unc_cross_section
0,54.48918668626002,0.5420405387242084,0.5447856463289398,1.377945923247534e-25,3.0125944983004545e-27
1,48.02881363587576,0.5936896386597468,0.5995246758843891,2.522913088169098e-25,5.6504074142668374e-27
2,42.86444300481433,0.6484430048143324,0.6537301512340008,4.882870400782986e-25,1.0577326466171493e-26
3,38.993449828966554,0.697206528329481,0.7047522382921443,8.086944563697806e-25,1.7587216360581237e-26
4,36.6207595589663,0.7303681490071483,0.738852967865121,9.064523706257472e-25,2.0010230505860777e-26
5,33.23275857758619,0.7841442516556256,0.7962355242217356,7.389998863863268e-25,1.664159015774964e-26
6,29.37087147710241,0.8566284492139609,0.879162992449487,3.3832400931183997e-25,7.7336572014465e-27
7,29.505685825228607,0.5507266415551371,0.5483987194962658,3.612618745471682e-25,8.544049436503907e-27
8,26.521663190554392,0.5971038848649037,0.596735141041016,4.070842274313688e-26,9.595641528794768e-28
9,23.241570397190124,0.6592984960632613,0.6627984115474881,2.339494359632544e-29,2.809539707958112e-29
10,19.560004940001644,0.747000310372016,0.7588202348235278,3.645768745293165e-29,2.737378501631125e-29
11,15.231692867230954,0.8959402391835365,0.9261247710351128,4.864320627782509e-28,4.700179787319492e-29
12,11.826956491739123,1.0592042108433546,1.126284181267458,6.077070659201895e-27,9.402174652868858e-28
13,7.402621662641025,1.3857816233868547,1.623819571764752,8.493366209007725e-29,3.7053329853164926e-29
