name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.85458278,0.46693558884226377
Sn08,Sn,8.046865212275799,29.667878379999998,0.4547751074196735
Ta08,Ta,27.2272634699373,29.50644572,0.46592592876301875
Cu08,Cu,22.197401921045,29.250741579999996,0.4713010002738203
Al_degrader_E2_E1,Al,136.6,28.09053585428571,0.8359615882512862
Ni09,Ni,22.6620064110796,26.893805159999996,0.5054783215503652
Sn09,Sn,7.8286470745411,26.6962479,0.4933607792940072
Ta09,Ta,27.3770561175463,26.522527500000002,0.5059142818143703
Cu09,Cu,22.0914785222995,26.24574252,0.512251244082481
Al_degrader_E4_E3,Al,136.6,24.977837286666663,0.89689884513493
Ni10,Ni,23.1074205467587,23.65811848,0.5588313655142216
Sn10,Sn,8.2321721033795,23.434609379999998,0.5457948006494892
Ta10,Ta,27.164647152063502,23.242514519999997,0.5598001654065222
Cu10,Cu,22.2644313328078,22.937137419999996,0.5685411661751008
Al_degrader_E6_E5,Al,136.6,21.516497176363636,0.9947620539831394
Ni11,Ni,22.9408584114204,20.02691894,0.6353343562796493
Sn11,Sn,7.982003804529199,19.776556160000002,0.6222033005104155
Ta11,Ta,27.2001347393243,19.561080519999997,0.6392251237838901
Cu11,Cu,22.210567283127602,19.21424772,0.6515065304928276
Al_degrader_E8_E7,Al,136.6,17.561437083999998,1.1485622339209909
Ni12,Ni,23.1554160125588,15.79537712,0.7636555256007158
Sn12,Sn,8.021438398029,15.493381380000002,0.7512582215651923
Ta12,Ta,27.7023349124437,15.23303236,0.7750507978144595
Cu12,Cu,22.1770476188809,14.81221888,0.7954778632819052
Al_degrader_E9,Al,68.3,13.690206185000001,1.003117439977865
Ni13,Ni,23.1531870655676,12.483253992,0.9068367049563356
Sn13,Sn,7.3537483114218,12.12866438,0.905367131565541
Ta13,Ta,27.336886972071003,11.828549594999998,0.9353116635781551
Cu13,Cu,22.1683258846436,11.323858668,0.9686926841270485
Al_degrader_E10,Al,68.3,9.903088125,1.279368396656719
Ni14,Ni,23.06711661929,8.30752628,1.2410730208611263
Sn14,Sn,7.6195431461658005,7.819442240000001,1.2769305626007166
Ta14,Ta,27.3605790832109,7.4035885875,1.3431343454173728
Cu14,Cu,22.1246408363628,6.675414692727272,1.4650703296469287
