,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
#11,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,54.611,78451.87170180389,564981310676.2473,0.203,0.008,4.04622737413447e-05,0.0004696710034148,9725997283.103842,7.004302859127856e+16,2774892.234837045,19983745675115.137,1038.923432350534,09/26/2025 04:52:20,3442.0,3505.0
#14,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,55.79,1170950.7526493233,39407.53942317365,0.35,0.0139999999999999,4.0911005422462265e-05,0.0004648428472724,83273647786.13387,946189636057.37,23758530.038839903,269954247.0919744,1038.923432350534,09/26/2025 04:52:20,3442.0,3505.0
20,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,59.318,432.7539202105259,483.67068974091967,0.0034,0.0009,4.234386491744143e-05,0.0004495522814082,3060897273.1359377,32686591344.87416,873294.5144467725,9325703.66472872,19.605856240679575,09/26/2025 04:52:20,3442.0,3505.0
#26,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,62.985,165779.67483293122,97531.63645707382,0.0393,0.0016,4.398341713452074e-05,0.0004324603807604,97662294189.3808,961975603367.9056,27863707.329352587,274458089.4059645,19.605856240679575,09/26/2025 04:52:20,3442.0,3505.0
#27,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,63.243,202324.12694069248,118205.98095283352,0.076,0.003,4.410473656897654e-05,0.0004312160931781,61464734019.12022,602023270288.8805,17536300.71872189,171761275.40338957,19.605856240679575,09/26/2025 04:52:20,3442.0,3505.0
#30,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,64.942,7003.762560400959,33190908996.925884,0.0259,0.001,4.492362285622653e-05,0.0004228942956447,6129626807.08746,2.904836989903773e+16,1748823.6254172495,8287694693020.75,229.9338223548861,09/26/2025 04:52:20,3442.0,3505.0
#38,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,93.324,12956.111179571508,4487.402347361896,0.0451,0.002255,6.281741205854225e-05,0.0002549212209107,4656882070.601504,18968411340.62507,1328639.677775037,5411814.933131261,2.3977544572224634,09/26/2025 04:52:20,3442.0,3505.0
#39,EG09262025_Ta03_10cm_LEPS.Spe,180TAg,103.6,977.0175008796068,71.59808495286659,0.0087,0.0024,7.062772781265118e-05,0.0001865287259636,1619142275.038411,4301388442.68114,461952.1469439118,1227214.962248542,1.7155683606932692,09/26/2025 04:52:20,3442.0,3505.0
#67,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,54.611,91694.68318437054,762756824118.7086,0.203,0.008,4.04622737413447e-05,0.0004696710034148,11539127111.655949,9.598754958452794e+16,4472529.88823874,37204476583150.36,1165.819349074445,09/25/2025 08:51:45,2496.0,2580.0
#70,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,55.79,1217655.3132492902,44233.11574009733,0.35,0.0139999999999999,4.0911005422462265e-05,0.0004648428472724,87900489983.95915,998762454406.3552,34069957.358123705,387117230.3900602,1165.819349074445,09/25/2025 08:51:45,2496.0,2580.0
#79,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,59.318,450.8983595643192,9645.271140003497,0.0034,0.0009,4.234386491744143e-05,0.0004495522814082,3237310587.9462647,77314911885.10168,1254771.5457156063,29967020.11050453,212.47173373242217,09/25/2025 08:51:45,2496.0,2580.0
#86,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,62.985,295342.9228344415,290666.27368493966,0.0393,0.0016,4.398341713452074e-05,0.0004324603807604,176611986653.8489,1745203139720.1956,68454258.39296469,676435325.472944,212.47173373242217,09/25/2025 08:51:45,2496.0,2580.0
#87,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,63.243,34393.87625478531,359388569120.0807,0.076,0.003,4.410473656897654e-05,0.0004312160931781,10606141688.760689,1.1082571958954096e+17,4110907.631302592,42955705267263.94,501.6610610345063,09/25/2025 08:51:45,2496.0,2580.0
#90,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,64.942,19283.098234070236,220478688631.48245,0.0259,0.001,4.492362285622653e-05,0.0004228942956447,17130790422.34568,1.9586967621559325e+17,6639841.248971194,75918479153330.72,501.6610610345063,09/25/2025 08:51:45,2496.0,2580.0
#104,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,93.324,24969.97488866861,5885.940333804067,0.0451,0.002255,6.281741205854225e-05,0.0002549212209107,9110383276.113943,37036282983.89882,3531156.308571296,14355148.443371637,2.7483480227655313,09/25/2025 08:51:45,2496.0,2580.0
#105,DL09252025_Ta03_10cm_LEPS.Spe,180TAg,103.6,3688.704687119853,140.60034049122993,0.0087,0.0024,7.062772781265118e-05,0.0001865287259636,6205182017.655601,16479136257.810106,2405109.3091688375,6387262.115430274,2.34797815523874,09/25/2025 08:51:45,2496.0,2580.0
276,FK09302025_Ta03_10cm_000.Spe,180TAg,93.324,109672.72550802107,22212.626443754685,0.0451,0.002255,6.281741205854225e-05,0.0002549212209107,38993718438.75157,158450572635.7305,933891.805306116,3794859.717290092,12.474403471928454,09/29/2025 22:18:45,41452.0,41754.0
277,FK09302025_Ta03_10cm_000.Spe,180TAg,103.6,239.44854863311625,94.46372477884825,0.0087,0.0024,7.062772781265118e-05,0.0001865287259636,392527708.6398862,1054056305.2875384,9400.960593952344,25244.43898279299,1.2708815211507345,09/29/2025 22:18:45,41452.0,41754.0
#414,CI09242025_Ta03_30cm_LEPS.Spe,180TAg,54.611,0.0001122197702081,97379532.73152718,0.203,0.008,8.343767970699733e-06,2.013772097356556e-05,71.94922969324078,62434474379382.18,0.0720934165262933,62559593566.51521,547.3832013131265,09/24/2025 19:48:29,919.0,998.0
#418,CI09242025_Ta03_30cm_LEPS.Spe,180TAg,55.79,87000.41194736071,2190140.703515225,0.35,0.0139999999999999,8.42036050885476e-06,2.001414229144627e-05,32058087416.038113,810617748152.2903,32122332.08019851,812242232.6175253,547.3832013131265,09/24/2025 19:48:29,919.0,998.0
#429,CI09242025_Ta03_30cm_LEPS.Spe,180TAg,62.985,35998.9231671647,225043.4454077648,0.0393,0.0016,8.945826487365486e-06,1.919340751040492e-05,111196602776.70612,734948524115.4386,111419441.66002618,736421366.8491368,616.8974696440193,09/24/2025 19:48:29,919.0,998.0
#430,CI09242025_Ta03_30cm_LEPS.Spe,180TAg,63.243,816.2988099406599,13424081008.599337,0.076,0.003,8.966629025428672e-06,1.916226223138329e-05,1300832559.9790292,2.1392266472925164e+16,1303439.4388567426,21435136746418.0,616.8974696440193,09/24/2025 19:48:29,919.0,998.0
#433,CI09242025_Ta03_30cm_LEPS.Spe,180TAg,64.942,6963.145090083924,387693.1129513321,0.0259,0.001,9.107162831554522e-06,1.8954843950024382e-05,32058087416.429253,1786173271402.9023,32122332.08059043,1789752776.956816,616.8974696440193,09/24/2025 19:48:29,919.0,998.0
#445,CI09242025_Ta03_30cm_LEPS.Spe,180TAg,93.324,3721.805265858709,2009.7664881722765,0.0451,0.002255,1.2198560582252516e-05,1.4971608562220154e-05,7346551825.854384,9858336141.744822,7361274.374603592,9878092.326397616,2.6488993670009524,09/24/2025 19:48:29,919.0,998.0
