,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
20,DG09252025_Cu07_30cm_IDM.Spe,60CUg,1332.5,9.46915921905616e-19,7.190501173221538,0.88,0.044,0.0003691656882854,1.1733994431528292e-05,3.121665529191261e-15,23704.68077554655,1.4267209914036841e-18,10.83394916615473,1.163863531871366,09/25/2025 08:02:33,2043.0,2188.0
22,DG09252025_Cu07_30cm_IDM.Spe,60CUg,1791.6,2.158595439757277,3.1891561759311045,0.454,0.023,0.0002691140127229,0.0001027494084274,18921.60802069329,31630.127608321614,8.647901289165121,14.456182636344431,1.5812108475567896,09/25/2025 08:02:33,2043.0,2188.0
28,GW10222025_Det2_Cu07_10cm_000.Spe,60CUg,1332.5,28.14906882882467,9.244443529787556,0.88,0.044,0.0024480596219931,5.696760378913217e-05,13072.47900778522,5002.166311127819,0.3984054311771675,0.1524492963284109,1.7176914142740518,10/22/2025 09:00:34,32797.0,32812.0
31,GW10222025_Det2_Cu07_10cm_000.Spe,60CUg,1791.6,0.6820613673087729,1.960452573384633,0.454,0.023,0.0018455139515582,0.0006831624696735,814.4207849327358,2558.288746631055,0.0248208211914158,0.0779680832205002,1.5130619519998645,10/22/2025 09:00:34,32797.0,32812.0
46,EF09262025_Cu07_10cm_IDM.Spe,60CUg,1332.5,44.464144171112395,11.205667128952548,0.88,0.044,0.0024432686018371,9.634863622182223e-05,22372.224121038627,6713.794627526662,6.609224260277291,1.983395754069915,0.927100907649522,09/26/2025 08:50:36,3129.0,3385.0
48,EF09262025_Cu07_10cm_IDM.Spe,60CUg,1791.6,8.122617231048974,4.481309171575828,0.454,0.023,0.0018018499674571,0.0009189686419325,10741.739570376712,8923.890432693224,3.173335175886769,2.63630441143079,1.58448150618419,09/26/2025 08:50:36,3129.0,3385.0
58,FA09272025_Cu07_10cm_IDM.Spe,60CUg,1332.5,43.683443981086434,18.457436401327307,0.88,0.044,0.0024432686018371,9.634863622182223e-05,20564.47808865613,9321.770067950927,1.6824411428173225,0.762641746539387,1.059713826233307,09/27/2025 14:44:54,12076.0,12223.0
60,FA09272025_Cu07_10cm_IDM.Spe,60CUg,1791.6,37.37969702827681,12.539779154091844,0.454,0.023,0.0018018499674571,0.0009189686419325,46250.45454389495,29323.429717069357,3.783887306217373,2.399037038130521,1.5839585638604623,09/27/2025 14:44:54,12076.0,12223.0
74,BX09242025_Cu07_52cm_IDM.Spe,60CUg,826.4,359.8707125070128,54.31533044630032,0.217,0.011,0.0002106644971048,4.570584511162507e-06,9282260.418439772,1569745.1654613898,8650.755282795686,1462.9498280162068,1.8217964447656336,09/24/2025 17:55:01,910.0,1073.0
82,BX09242025_Cu07_52cm_IDM.Spe,60CUg,1332.5,23.66933882679948,16.447457105149013,0.88,0.044,0.0001319031798968,4.682156526898469e-06,240439.88886642575,174856.7208967797,224.08190947476777,162.9605972942961,2.1243937015258254,09/24/2025 17:55:01,910.0,1073.0
89,BX09242025_Cu07_52cm_IDM.Spe,60CUg,1791.6,0.6830865236254768,1.7351604532584168,0.454,0.023,9.817357344184904e-05,4.641662770707356e-06,18071.058628511157,50860.45709690226,16.841620343440034,47.400239605687105,1.2810714901037932,09/24/2025 17:55:01,910.0,1073.0
90,BX09242025_Cu07_52cm_IDM.Spe,60CUg,1861.6,1.3380721504656486e-08,1.0173273365736757,0.048,0.003,9.451942838269704e-05,4.61554710487787e-06,0.0034775672520911,264397.1217818495,3.2409760038128537e-06,246.40924676780008,1.168154761710113,09/24/2025 17:55:01,910.0,1073.0
115,CE09242025_Cu07_45cm_IDM.Spe,60CUg,1332.5,19.424331270396777,15.549484413849871,0.88,0.044,0.0001699902142269,4.7961846948008405e-06,147157.0787877748,122733.19015595395,81.2573599049005,67.77094983763334,1.3218560225886666,09/24/2025 19:44:42,1598.0,1811.0
120,CE09242025_Cu07_45cm_IDM.Spe,60CUg,1791.6,6.350763559815761,3.2490644880846404,0.454,0.023,0.0001258267447152,4.449832444550947e-05,125990.79188772694,93167.72468324404,69.56973599543177,51.44545813541913,1.3884432377417897,09/24/2025 19:44:42,1598.0,1811.0
141,CS09252025_Cu07_40cm_IDM.Spe,60CUg,1332.5,19.091641562176083,11.0330841464435,0.88,0.044,0.0002136112651944,5.912049189944948e-06,110314.26122513328,68857.20693423785,63.8762369572283,39.87099417153321,1.1693636170758033,09/25/2025 00:58:26,1590.0,1727.0
145,CS09252025_Cu07_40cm_IDM.Spe,60CUg,1791.6,2.8800694538586487,2.316193929607938,0.454,0.023,0.0001582812574658,6.2005561858506745e-06,43532.42190331706,43490.52632178921,25.20696114841752,25.182701981348703,1.1659331209958232,09/25/2025 00:58:26,1590.0,1727.0
