,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
195,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,161.0,0.0689657147486828,382.28616097997144,0.01,0.01,0.0135083056936002,0.0003719073941863,520.5261989623617,2885346.9177960022,0.0041235677083652,22.85749190218013,2.312730730089105,10/18/2025 20:24:07,123811.0,126232.0
214,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,661.5,0.0007752460136228,265.89520221672126,0.25,0.01,0.0045759787909016,5.838004300052379e-05,0.6909168144781952,236971.8307215933,5.473388795853628e-06,1.8772722504720931,1.792161677860772,10/18/2025 20:24:07,123811.0,126232.0
225,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,783.3,151.22485907376662,158.79622115551717,1.0,0.02,0.0039640751974474,4.771524802206916e-05,38894.79939943653,40974.48661482039,0.3081215492065128,0.3245966681572056,1.135793032176604,10/18/2025 20:24:07,123811.0,126232.0
249,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,1098.0,1715.344656231011,222.3848261510733,0.985,0.023,0.0029304256490477,5.331986303682427e-05,605891.2607138306,81889.39287622622,4.799823029927677,0.648721345429259,1.2460353864546954,10/18/2025 20:24:07,123811.0,126232.0
263,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,1282.4,15.531412412293015,119.00689906724712,0.33,0.02,0.0025381214585567,5.2799842030210416e-05,18905.79058267026,144946.99027453936,0.1497701896719552,1.1482586846008886,2.1081310305518084,10/18/2025 20:24:07,123811.0,126232.0
277,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,1443.3,97060033413.44392,22226381215.134212,0.6900000000000001,0.05,0.0022690438198364,9.984580290128916e-05,63206056423877.13,15434004511106.268,500713419.9242437,122266972.8048852,9390758780284844.0,10/18/2025 20:24:07,123811.0,126232.0
294,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,1944.5,295.0154474801416,85.8526561903554,0.038,0.005,0.001706621403851,0.0012287112734196,4638036.94802928,3662999.7337231385,36.7421648078877,29.017996496317405,0.9484689501602642,10/18/2025 20:24:07,123811.0,126232.0
305,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,2541.0,48.310185388179136,50.30167440234956,0.005,0.005,0.0013257932780688,0.0055688139659198,7430244.737744935,33018974.390864138,58.86181584499125,261.57372449825823,0.9325005157247775,10/18/2025 20:24:07,123811.0,126232.0
311,GS10182025_Det2_Ni02_10cm_000.Spe,50MNm1,3042.0,9.628331323062486,68.75653244323186,0.01,0.01,0.0011239086848235,0.0115413734364003,873434.2765961961,10963259.91907848,6.919277810667629,86.85008491569872,1.1648190881621592,10/18/2025 20:24:07,123811.0,126232.0
316,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,161.0,39.07247389051936,102.52334314614852,0.01,0.01,0.0025199412261916,0.0001440697153524,1664215.7242004604,4681701.858440389,789.4761500002184,2220.9211852184008,1.3854263114473953,09/25/2025 09:31:45,1964.0,2108.0
329,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,661.5,75.596627261629,51.57256150311379,0.25,0.01,0.0007586400016881,1.564180101996124e-05,427814.7912904169,296602.4377204387,202.9481932117727,140.70324370039788,1.3651499457478635,09/25/2025 09:31:45,1964.0,2108.0
335,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,783.3,22.746358123911985,39.458184312020265,1.0,0.02,0.0006418071679323,1.3464904848137188e-05,38039.642999033145,66476.91865935207,18.04537144166658,31.53554016098296,0.7856887100450433,09/25/2025 09:31:45,1964.0,2108.0
360,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,1098.0,150.4123844916777,58.35989039958361,0.985,0.023,0.0004529861442621,1.2844267786110226e-05,361819.1679483999,144066.29627409868,171.64097151252366,68.34264529131816,1.157522201567512,09/25/2025 09:31:45,1964.0,2108.0
374,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,1282.4,27.05126611236281,43.33037002495195,0.33,0.02,0.0003845706889921,1.1555869971308946e-05,228784.5008653844,369418.9571310618,108.53154690008746,175.2461845972779,1.1724517495075242,09/25/2025 09:31:45,1964.0,2108.0
389,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,1443.3,14248.759984678532,3.4100775972785395e-26,0.6900000000000001,0.05,0.000338884843093,1.731734119219178e-05,65404097.64672152,5825184.100359218,31026.61178686979,2763.3700665840693,6.474982907863035e+37,09/25/2025 09:31:45,1964.0,2108.0
410,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,1944.5,0.372691789365948,9.290663909142491,0.038,0.005,0.0002468306969233,0.0001783173743463,42647.75573561249,1065899.3574241342,20.23138317628676,505.6448564630617,1.5162778349827204,09/25/2025 09:31:45,1964.0,2108.0
435,DI09252025_Ni02_30cm_IDM.Spe,50MNm1,2541.0,3.754548453651161,2.702993030725252,0.005,0.005,0.0001873193701983,0.0007269370881646,4302631.4090166725,17659013.12877797,2041.0964938409263,8377.140952930726,1.3533564108566023,09/25/2025 09:31:45,1964.0,2108.0
460,CG09242025_Ni02_30cm_IDM.Spe,50MNm1,661.5,6.788884516319642,52.88558859486039,0.25,0.01,0.0007586400016881,1.564180101996124e-05,40152.68057055953,313175.03667323117,77.81527242356499,606.9283656457968,4.303550840444771,09/24/2025 20:24:44,460.0,516.0
466,CG09242025_Ni02_30cm_IDM.Spe,50MNm1,783.3,74.39989369115095,49.976102883985895,1.0,0.02,0.0006418071679323,1.3464904848137188e-05,130034.80830920418,88718.86359595215,252.00544245969803,171.93578216269796,1.2633854068499395,09/24/2025 20:24:44,460.0,516.0
491,CG09242025_Ni02_30cm_IDM.Spe,50MNm1,1098.0,27.760522167809217,21.991008810527216,0.985,0.023,0.0004529861442621,1.2844267786110226e-05,69790.82819624025,56908.52120020064,135.25354301596948,110.28783178333455,0.8729969235867112,09/24/2025 20:24:44,460.0,516.0
505,CG09242025_Ni02_30cm_IDM.Spe,50MNm1,1282.4,31.15955307745573,13.486571501136272,0.33,0.02,0.0003845706889921,1.1555869971308946e-05,275418.4118481838,130353.1412608624,533.7566121088832,252.62236678461704,1.1089639060989909,09/24/2025 20:24:44,460.0,516.0
519,CG09242025_Ni02_30cm_IDM.Spe,50MNm1,1443.3,3079.733350276811,5.6063769503596416e-27,0.6900000000000001,0.05,0.000338884843093,1.731734119219178e-05,14774192.390305432,1336799.8661365022,28632.155795165567,2590.697414993221,8.982979000530608e+36,09/24/2025 20:24:44,460.0,516.0
540,CG09242025_Ni02_30cm_IDM.Spe,50MNm1,1944.5,3.902901717718815e-37,2.2688495605101777,0.038,0.005,0.0002468306969233,0.0001783173743463,4.667633186352549e-32,271340.61448179337,9.04580074874525e-35,525.8539040344833,1.2800389138295496,09/24/2025 20:24:44,460.0,516.0
