,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
0,CR09252025_Cu06_40cm_IDM.Spe,62ZNg,243.36,4684.585245165353,134.1199562910825,0.0252,0.0023,0.0010985007616409,2.6231619732898148e-05,186351412.827384,18573131.779023424,111922.77046689732,11155.03410151557,0.863100872988261,09/25/2025 00:29:41,1512.0,1665.0
1,CR09252025_Cu06_40cm_IDM.Spe,62ZNg,246.95,3302.5610290916006,128.85366603819875,0.019,0.0018,0.0010841584612761,2.4888463636152195e-05,176549679.68585798,18790008.470614843,106035.84365516996,11285.290372741649,0.863100872988261,09/25/2025 00:29:41,1512.0,1665.0
2,CR09252025_Cu06_40cm_IDM.Spe,62ZNg,260.43,2268.1762014662168,138.73472695658668,0.0135,0.0013,0.0010327453953648,2.079626096773293e-05,179148097.41582006,21091296.26943816,107596.45490439644,12667.445206869766,1.039070421509621,09/25/2025 00:29:41,1512.0,1665.0
5,CR09252025_Cu06_40cm_IDM.Spe,62ZNg,394.03,2723.0918225308865,104.19189298885576,0.0224,0.0017,0.0006928393386374,1.185803177770916e-05,193216484.42673644,17155937.808401782,116045.9365926345,10303.866551592662,1.0167480175566934,09/25/2025 00:29:41,1512.0,1665.0
7,CR09252025_Cu06_40cm_IDM.Spe,62ZNg,548.35,13778.375843876467,98.41704987888964,0.153,0.0139999999999999,0.0005059027549186,8.464690026303158e-06,196020728.39078555,18363701.530820824,117730.16720167302,11029.250168661156,0.7002645268571766,09/25/2025 00:29:41,1512.0,1665.0
9,CR09252025_Cu06_40cm_IDM.Spe,62ZNg,596.56,21394.279335317457,151.72260869243,0.26,0.013,0.0004673536159045,7.665236589291595e-06,193883634.9975045,10379637.735649046,116446.62762612884,6234.016658047475,1.1069508192996744,09/25/2025 00:29:41,1512.0,1665.0
35,CD09242025_Cu06_45cm_IDM.Spe,62ZNg,243.36,2892.5115937535475,141.3975021138277,0.0252,0.0023,0.0008798774422561,2.294795711868721e-05,155394353.60085917,16841306.8149548,164091.18648453976,17783.85091336304,1.031277929278441,09/24/2025 19:28:00,795.0,947.0
36,CD09242025_Cu06_45cm_IDM.Spe,62ZNg,246.95,2132.5016314908817,127.13541652661776,0.019,0.0018,0.0008683543676507,2.1742737214830648e-05,153964866.03653252,17971899.135800276,162581.6959203089,18977.71820042268,1.031277929278441,09/24/2025 19:28:00,795.0,947.0
37,CD09242025_Cu06_45cm_IDM.Spe,62ZNg,260.43,1513.5304296321883,137.20871906090693,0.0135,0.0013,0.0008270464454431,1.803762271740884e-05,161476876.20153105,22038860.282069225,170514.12481682264,23272.291744529277,1.0396374157596455,09/24/2025 19:28:00,795.0,947.0
40,CD09242025_Cu06_45cm_IDM.Spe,62ZNg,394.03,1372.6565576025887,78.84825020920125,0.0224,0.0017,0.0005539845704774,9.477280326289024e-06,131764692.30701786,13229397.404114166,139139.0626262068,13969.796625252551,0.7551786738286623,09/24/2025 19:28:00,795.0,947.0
42,CD09242025_Cu06_45cm_IDM.Spe,62ZNg,548.35,8419.242789333895,94.57961208558282,0.153,0.0139999999999999,0.0004039730973336,6.48939360616679e-06,162260200.77308562,15286831.60917068,171341.28909512737,16142.377623200297,1.0080488307310638,09/24/2025 19:28:00,795.0,947.0
44,CD09242025_Cu06_45cm_IDM.Spe,62ZNg,596.56,13130.671160742566,109.21573919259096,0.26,0.013,0.00037306651145,5.839599616105262e-06,161253875.65313324,8669335.378714731,170278.64377310796,9154.525215115871,0.9054223107005734,09/24/2025 19:28:00,795.0,947.0
62,EG09262025_Cu06_10cm_IDM.Spe,62ZNg,243.36,9778.826503958007,196.89168796969508,0.0252,0.0023,0.0137368592045884,0.0002412946918931,29685094.173574258,2838986.2326566475,8705.306209259314,832.5472823040022,1.2909075369983756,09/26/2025 09:49:45,3245.0,3410.0
63,EG09262025_Cu06_10cm_IDM.Spe,62ZNg,246.95,7104.551770046815,182.1622000514537,0.019,0.0018,0.0135339481020274,0.0002354588524415,29033423.78988868,2914343.001167432,8514.20052489404,854.6460413980739,1.2909075369983756,09/26/2025 09:49:45,3245.0,3410.0
