,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
52,CC09242025_Ta02_80cm_DET2.Spe,176LUm,88.361,27166.97632776752,30812.530914209055,0.089,0.004,0.0003181086961317,1.5052270285606507e-05,1334226344.6583917,1515791650.6516645,1580836.9012540183,1795961.6713882282,31.978858305051485,09/24/2025 18:33:09,607.0,844.0
244,CC09242025_Ta02_40cm_LEPS.Spe,176LUm,88.361,24467.476698214137,2326.9409985512,0.089,0.004,5.313936728486036e-06,2.3330177322069217e-05,57985748719.75737,254652534347.61453,82249288.96419485,361209268.5781766,119.57483852739928,09/24/2025 18:18:39,629.0,705.0
306,DL09252025_Ta02_40cm_DET2.Spe,176LUm,88.361,12873.941100575204,28760.6616629384,0.089,0.004,0.0010819881577066,8.176396513725435e-05,142774365.66932306,319210417.24355173,71530.24332130414,159925.05873925437,27.892533977105856,09/25/2025 09:34:37,1869.0,1996.0
430,EC09262025_Ta02_30cm_DET2.Spe,176LUm,88.361,5425.185358571275,5531.258486397658,0.089,0.004,0.001912527774538,0.0001275450731437,33565932.24056884,34331533.07135767,9732.076613676092,9954.05423930347,18.282267817701182,09/26/2025 02:52:28,3275.0,3449.0
537,DO09252025_Ta02_24cm_DET2.Spe,176LUm,88.361,13065.656114081474,39372.28454575384,0.089,0.004,0.0028011070316567,0.0001218565428146,56910941.46730164,171534124.39288926,15004.202865094025,45223.866172657334,43.90209655650913,09/25/2025 13:54:49,3493.0,3793.0
685,CJ09242025_Ta02_80cm_DET2.Spe,176LUm,88.361,17165.753985453568,49063.62740267545,0.089,0.004,0.0003181086961317,1.5052270285606507e-05,730256202.8202187,2087789679.4625533,669959.819101118,1915403.3756537184,30.9144497355836,09/24/2025 20:32:08,905.0,1090.0
844,CX09252025_Ta02_80cm_DET2.Spe,176LUm,88.361,6477.097284233734,21053.493814079695,0.089,0.004,0.0003181086961317,1.5052270285606507e-05,239302125.68510297,778002513.1256768,152518.88188980432,495858.8356441534,12.284898788996252,09/25/2025 02:02:33,1500.0,1569.0
978,EM09262025_Ta02_10cm_LEPS.Spe,176LUm,88.361,3989.123823483443,3925.73130474599,0.089,0.004,5.919965567841834e-05,0.0002872598629423,773206040.7761681,3828458225.4358335,229710.64788359124,1137391.0354830164,1.1640816985564613,09/26/2025 11:55:08,3296.0,3366.0
1041,CQ09242025_Ta02_20cm_LEPS.Spe,176LUm,88.361,44178.13385870381,147839.65014915148,0.089,0.004,2.08659135541535e-05,8.624033238043894e-05,26857159143.497253,142831154185.43472,25147152.75608357,133737035.75415236,273.258905671681,09/24/2025 22:16:19,946.0,1068.0
1114,DF09252025_Ta02_10cm_LEPS.Spe,176LUm,88.361,64431.63740971859,155300.04320627914,0.089,0.004,5.919965567841834e-05,0.0002872598629423,13189042546.815166,71461383343.41936,6809004.928660385,36892815.355404936,236.8719409349913,09/25/2025 05:30:52,1796.0,1937.0
1182,DS09252025_Ta02_24cm_DET2.Spe,176LUm,88.361,13065.656114081474,39372.28454575384,0.089,0.004,0.0028011070316567,0.0001218565428146,56910941.46730164,171534124.39288926,15004.202865094025,45223.866172657334,43.90209655650913,09/25/2025 13:54:49,3493.0,3793.0
