,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
9,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/BU09242025_Sn06_80cm_DET2.Spe,118SBm,253.678,34151.122473142204,1182.8501625391527,0.99,0.06,0.0002198157584384,5.164695864505235e-06,171317218.30796978,12652044.966159504,261553.00505033557,19316.09918497634,2.4188465488455524,09/24/2025 16:49:39,600.0,655.0
26,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/BU09242025_Sn06_80cm_DET2.Spe,118SBm,1050.69,12959.49229254804,127.19956409501212,0.97,0.05,7.007880817517957e-05,1.997768671797733e-06,208122769.22403663,12562078.383426776,317744.68583822384,19178.74562355233,1.261589592365915,09/24/2025 16:49:39,600.0,655.0
27,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/BU09242025_Sn06_80cm_DET2.Spe,118SBm,1091.51,354.7185639849309,30.658995494713658,0.036,0.003,6.79701669227871e-05,2.0029408634146917e-06,158253429.36037558,21292239.839065984,241608.2890998101,32507.236395520587,1.0019199940318255,09/24/2025 16:49:39,600.0,655.0
29,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/BU09242025_Sn06_80cm_DET2.Spe,118SBm,1229.65,12185.319593214535,133.7607095739098,1.0,0.05,6.18067010739248e-05,1.9514488654410854e-06,215224352.56141755,13090605.608905563,328586.7978036909,19985.657418176434,1.5893304182686976,09/24/2025 16:49:39,600.0,655.0
59,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/DA09252025_Sn06_40cm_DET2.Spe,118SBm,253.678,84964.22047413392,1002.5332517550362,0.99,0.06,0.0007804922704059,1.7618177422418523e-05,113041126.0665278,7441540.731056482,65569.09864647784,4316.438939127889,1.3701492334208716,09/25/2025 03:29:35,1677.0,1724.0
66,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/DA09252025_Sn06_40cm_DET2.Spe,118SBm,984.0,369.4372624055962,40.192822130940634,0.015,0.005,0.0002733088110374,4.303486316548371e-06,92640310.99916852,32871277.57034411,53735.67923385645,19066.866340106793,1.2341440194743043,09/25/2025 03:29:35,1677.0,1724.0
68,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/DA09252025_Sn06_40cm_DET2.Spe,118SBm,1050.69,31364.23874186097,203.63809146786892,0.97,0.05,0.00025846386948,4.366315676845118e-06,128607819.13030268,7063430.768911685,74598.50297581361,4097.117615378007,1.4191951101699491,09/25/2025 03:29:35,1677.0,1724.0
69,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/DA09252025_Sn06_40cm_DET2.Spe,118SBm,1091.51,897.28261011074,38.18306808772174,0.036,0.003,0.0002502414170623,4.44135530210827e-06,102393351.49066344,10333500.715586916,59392.89529620849,5993.909927834639,1.2939821192094372,09/25/2025 03:29:35,1677.0,1724.0
71,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/DA09252025_Sn06_40cm_DET2.Spe,118SBm,1229.65,28682.464565023027,311.2541287834173,1.0,0.05,0.000226180965535,4.789899257970106e-06,130366081.2232165,7259766.077082392,75618.37657959195,4211.001204804172,3.701741728691345,09/25/2025 03:29:35,1677.0,1724.0
110,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/EC09262025_Sn06_10cm_LEPS.Spe,118SBm,253.678,5498.543329664368,89.00872720724877,0.99,0.06,0.0001462369092156,0.0001298309257216,38070928.99363472,33887995.90324843,10098.38965348401,8988.858329774119,1.4701139224430355,09/26/2025 00:30:32,3761.0,3770.0
