,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
6,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,52.965,37895.19897851887,235935.89479759548,0.266,0.0139999999999999,0.0020438893435606,0.0002172222157525,71197046.91124566,443354103.9479061,40406.95057391922,251619.8092780398,445.10270967287386,09/25/2025 02:59:06,1725.0,1762.0
7,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,54.07,23242.983594880225,2381367.020778303,0.461,0.024,0.0020399683068109,0.0002151410799502,25245520.82158237,2586539296.733914,14327.764370932104,1467956.4680669203,445.10270967287386,09/25/2025 02:59:06,1725.0,1762.0
16,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,61.05,1947.6683669462311,1442861.674786602,0.051,0.003,0.0020142913564301,0.0002007163375914,19365974.25478451,14346601749.700523,10990.904798402104,8142225.737627992,7895.856360416463,09/25/2025 02:59:06,1725.0,1762.0
17,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,61.29,3619.936897566883,7891600.491432712,0.098,0.005,0.0020133826042182,0.000200182235883,18739820.084370054,40853522525.53915,10635.539207928525,23185881.115515973,7895.856360416463,09/25/2025 02:59:06,1725.0,1762.0
18,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,62.929,13570.320507565995,29484535.28737258,0.0333,0.0017,0.0020071850532464,0.0001964744128572,207384007.2059676,450587816480.3046,117698.0744642268,255725207.9910923,7895.856360416463,09/25/2025 02:59:06,1725.0,1762.0
29,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,229.6,31.95698154839135,18.39623627547588,0.0068,0.0003,0.0014364958946423,4.053578933073307e-05,3341713.819751692,2020051.052791281,1896.5458681905177,1146.4534919360278,0.6546324690846466,09/25/2025 02:59:06,1725.0,1762.0
31,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,343.4,1.6569129949852383e-08,9.779690664822285,0.84,0.042,0.0010658086881061,1.5048888303395904e-05,1.8904185340034536e-05,11157.923528366511,1.0728822553935605e-08,6.332533217007101,0.960844914295846,09/25/2025 02:59:06,1725.0,1762.0
32,CZ09252025_Ta07_30cm_DET2.Spe,175HFg,433.0,5.574050112390858,11.20166369792774,0.0144,0.0006,0.000891667360303,1.366625500381132e-05,443427.18216690526,910906.0581997448,251.66128386316984,516.972791259787,1.3045733991326347,09/25/2025 02:59:06,1725.0,1762.0
46,CS09242025_Ta07_10cm_LEPS.Spe,175HFg,54.07,21043.658673193066,127957.55581015476,0.461,0.024,4.02618254341828e-05,0.0004718422066141,1153765956.665752,15233171289.66739,713964.0820951435,9426467.38221992,44.93336785858162,09/24/2025 23:01:17,1588.0,1616.0
87,CS09242025_Ta07_10cm_LEPS.Spe,175HFg,343.4,62.52966829383283,24.09296498865187,0.84,0.042,0.0001536918748306,8.526061292637256e-05,492886.3474388192,339591.14117469016,305.0039278705565,210.14303290513004,1.5081378411639164,09/24/2025 23:01:17,1588.0,1616.0
