,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
#96,BY09242025_Cu01_52cm_IDM.Spe,56NIg,158.38,27958.70704029758,244.54676093162772,0.988,0.01,0.0008899120110667,5.654991140786517e-05,36135194.63176038,2356487.830186571,45168.99328970048,2945.6097877332136,1.5125355802788327,09/24/2025 18:13:33,704.0,800.0
#99,BY09242025_Cu01_52cm_IDM.Spe,56NIg,269.5,9.534364320342414,59.31763357744053,0.365,0.008,0.0006135990268081,1.356974030819024e-05,48376.176945513966,301381.54452608805,60.470221181892455,376.72693065761007,0.7330237219181813,09/24/2025 18:13:33,704.0,800.0
#103,BY09242025_Cu01_52cm_IDM.Spe,56NIg,480.44,11.900551167239708,49.11761333473294,0.365,0.008,0.0003503370591176,6.670633765485753e-06,105756.1079223706,437577.3559498879,132.19513490296325,546.9716949373599,1.497618803591388,09/24/2025 18:13:33,704.0,800.0
#110,BY09242025_Cu01_52cm_IDM.Spe,56NIg,749.95,5.006227857227417,21.018799789364767,0.495,0.012,0.000230817395889,4.685445561397452e-06,49791.38473494207,210237.64892411936,62.239230918677585,262.7970611551492,1.4720161442790147,09/24/2025 18:13:33,704.0,800.0
#111,BY09242025_Cu01_52cm_IDM.Spe,56NIg,811.85,109.1120459639334,26.43383115684059,0.86,0.009,0.000214223821628,4.584983767253526e-06,673013.5580906568,176046.68058881088,841.266947613321,220.0583507360136,0.9403386980418544,09/24/2025 18:13:33,704.0,800.0
#129,BY09242025_Cu01_52cm_IDM.Spe,56NIg,1561.8,29.974931864047367,14.429886311662267,0.14,0.006,0.0001125396684126,4.694877712433487e-06,2161931.1822113628,1120628.8143693628,2702.4139777642035,1400.7860179617037,1.4890769483228792,09/24/2025 18:13:33,704.0,800.0
166,CM09242025_Cu01_40cm_IDM.Spe,56NIg,158.38,815.4188268440041,121.72309040914789,0.988,0.01,0.00142715524722,8.155110737486377e-05,631622.8629969443,103550.74685552044,751.0378870356056,123.1281175452086,1.5327397764871735,09/24/2025 22:21:51,770.0,841.0
179,CM09242025_Cu01_40cm_IDM.Spe,56NIg,811.85,176.27247183586266,84.20173716832197,0.86,0.009,0.0003491729609607,5.741324248357248e-06,641136.8044327575,310293.3699591436,762.3505403481065,368.95763372074146,0.9583200451246924,09/24/2025 22:21:51,770.0,841.0
#202,BR09242025_Cu01_52cm_IDM.Spe,56NIg,158.38,6082.696768917886,218.83709040610327,0.988,0.01,0.0008899120110667,5.654991140786517e-05,9107330.584100945,681482.7367559107,12094.728531342556,905.023554788726,1.7661875825054647,09/24/2025 16:39:29,572.0,753.0
#204,BR09242025_Cu01_52cm_IDM.Spe,56NIg,269.5,817.5382987647532,214.66588638970583,0.365,0.008,0.0006135990268081,1.356974030819024e-05,4805399.820011917,1281689.1500972612,6381.6730677449095,1702.1104250959645,1.7966912918313234,09/24/2025 16:39:29,572.0,753.0
#208,BR09242025_Cu01_52cm_IDM.Spe,56NIg,480.44,83.33391187249634,71.403942180955,0.365,0.008,0.0003503370591176,6.670633765485753e-06,857910.0827359514,741494.4013464367,1139.3228190384482,984.7203205131962,0.870229782858424,09/24/2025 16:39:29,572.0,753.0
#218,BR09242025_Cu01_52cm_IDM.Spe,56NIg,749.95,38.522884175587336,30.889936326590636,0.495,0.012,0.000230817395889,4.685445561397452e-06,443857.9535321433,363296.2663364658,589.4527935353829,482.4651611374048,1.0999994192373246,09/24/2025 16:39:29,572.0,753.0
#219,BR09242025_Cu01_52cm_IDM.Spe,56NIg,811.85,32.556429665633395,28.8301031204186,0.86,0.009,0.000214223821628,4.584983767253526e-06,232632.02709787467,210074.4579896069,308.9402750303781,278.983343943701,0.9969829096320244,09/24/2025 16:39:29,572.0,753.0
