,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
3,HB11042025_IDM_Ta02_10cm.Spe,178LUg,93.179,6527.2461466371005,37249.98590161386,0.06,0.03,0.0192562977286238,0.0011604618031714,5696360.569968041,32634663.762836292,190.7050743209923,1092.5565370885936,4.337206898686486,11/04/2025 08:08:55,29624.0,29870.0
15,HB11042025_IDM_Ta02_10cm.Spe,178LUg,1309.9,173.309384465998,28.05542951883327,0.011,0.006,0.0024867903542725,8.732447158326635e-05,6388247.652549175,3673820.679217384,213.86835127382577,122.99366184189437,1.0608341465482645,11/04/2025 08:08:55,29624.0,29870.0
16,HB11042025_IDM_Ta02_10cm.Spe,178LUg,1340.8,341.7469720976996,1758.295113003348,0.034,0.017,0.0024276432613884,0.0001003259299478,4174768.652160576,21582329.740736187,139.7646016792961,722.5420067203277,3.801261921236055,11/04/2025 08:08:55,29624.0,29870.0
166,FS09302025_Ta02_10cm_000.Spe,178LUg,93.179,60329.209437222074,152575.46579813593,0.06,0.03,0.0192562977286238,0.0011604618031714,57111248.96374113,147273202.5674333,1368.9177603964797,3530.0384124504626,9.66131412907929,09/29/2025 22:18:45,38144.0,41720.0
170,FS09302025_Ta02_10cm_000.Spe,178LUg,203.8,962.5357546547,342.68722470968487,0.0031,0.0017,0.0162060502553618,0.0003714859063645,20955405.146182895,13726140.685366305,502.286796408986,329.00624845077425,2.9130361592191516,09/29/2025 22:18:45,38144.0,41720.0
173,FS09302025_Ta02_10cm_000.Spe,178LUg,213.434,1233.112268384777,8894.250085936814,0.0012,0.0008,0.0155765250194663,0.0003239747081893,72155403.82404107,522670403.72036266,1729.5159114103803,12528.053780449727,2.9130361592191516,09/29/2025 22:18:45,38144.0,41720.0
184,FS09302025_Ta02_10cm_000.Spe,178LUg,1254.76,514.0487899960615,41.906083858562134,0.0022,0.0011,0.0025993539491963,7.528529136822571e-05,98318287.58695038,50077700.80669263,2356.62242538232,1200.3283990098903,0.770552581343911,09/29/2025 22:18:45,38144.0,41720.0
185,FS09302025_Ta02_10cm_000.Spe,178LUg,1269.2,307.89605645236065,44.50726367486898,0.009,0.005,0.0025689600861417,7.722601715911906e-05,14565396.998204544,8413821.531552441,349.12265096367554,201.6735745817939,1.4158601166399292,09/29/2025 22:18:45,38144.0,41720.0
186,FS09302025_Ta02_10cm_000.Spe,178LUg,1309.9,572.0254042433336,36.97888425188587,0.011,0.006,0.0024867903542725,8.732447158326635e-05,22871862.07409158,12624790.657748142,548.2229643837867,302.6076380093035,0.8805486511232903,09/29/2025 22:18:45,38144.0,41720.0
187,FS09302025_Ta02_10cm_000.Spe,178LUg,1340.8,3797.9335156441102,13067.457083271383,0.034,0.017,0.0024276432613884,0.0001003259299478,50327069.064746685,174992216.97509718,1206.3055864033242,4194.444318674429,1.2615455139936431,09/29/2025 22:18:45,38144.0,41720.0
191,FS09302025_Ta02_10cm_000.Spe,178LUg,1403.2,2708.453126940177,2363.6572984477307,0.005,0.003,0.0023160360559966,0.0001420215933158,255813859.1945247,271419407.11700493,6131.68406506531,6505.738425623321,4.6702222868897865,09/29/2025 22:18:45,38144.0,41720.0
193,FS09302025_Ta02_10cm_000.Spe,178LUg,1496.1,2618.71497805697,1035.6257744545992,0.0029,0.0015,0.0021676886173534,0.0002429249818121,455629047.0618861,301155523.3428498,10921.118098319415,7218.492889330052,0.9658712478518792,09/29/2025 22:18:45,38144.0,41720.0
194,FS09302025_Ta02_10cm_000.Spe,178LUg,1513.6,139.94704693865984,42.95278071994421,0.0013,0.0006,0.00214186384685,0.0002672872064667,54972639.76752327,31576373.87288289,1317.6567537757255,756.8641867900981,2.096788426157491,09/29/2025 22:18:45,38144.0,41720.0
195,FS09302025_Ta02_10cm_000.Spe,178LUg,1678.8,32.14678027280316,12.303263103220797,0.0026,0.0014,0.0019256460312365,0.0005901053863566,7022726.270126704,5262045.22805326,168.32996812384238,126.12764209140124,0.9609610427565644,09/29/2025 22:18:45,38144.0,41720.0
