,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
123,CG09242025_Ta05_10cm_LEPS.Spe,176LUm,88.361,35414.84470341008,5718.304932073987,0.089,0.004,5.919965567841834e-05,0.0002872598629423,7186122938.883253,34890692182.31301,8763564.559613723,42549624.61257684,384.2611116053459,09/24/2025 19:14:41,767.0,820.0
289,DB09252025_Ta05_30cm_DET2.Spe,176LUm,88.361,2504.167683477311,1936.1343300546337,0.089,0.004,0.001912527774538,0.0001275450731437,15257349.275189107,11864004.938893124,9092.580020970863,7070.3247550018605,17.718894361848584,09/25/2025 04:00:04,1618.0,1678.0
428,FZ10022025_IDM_Ta05_10cm.Spe,176LUm,88.361,1485.6157814180362,306.1751516367442,0.089,0.004,0.0192803216448882,0.0013208299521069,917290.4061501728,204826.22475464188,360.28688379818254,80.450206109443,8.981240216887475,10/02/2025 09:02:39,2403.0,2546.0
844,CN09242025_Ta05_30cm_DET2.Spe,176LUm,88.361,21445.02353024623,87583.26434215355,0.089,0.004,0.001912527774538,0.0001275450731437,137599051.6062758,562075724.0214716,133461.73773644597,545175.2900305253,44.45344844049873,09/24/2025 21:46:55,944.0,1031.0
960,GA10032025_IDM_Ta05_10cm.Spe,176LUm,88.361,6286.7519760971245,1112.0538088881317,0.089,0.004,0.0192803216448882,0.0013208299521069,3872957.399411717,756582.9383425432,369.0288136647658,72.08984643568778,29.743417250647287,10/03/2025 09:44:12,9928.0,10495.0
1112,BX09242025_Ta05_50cm_DET2.Spe,176LUm,88.361,12164.170331007555,8862.43665558436,0.089,0.004,0.0007089331165862,6.168821712852535e-05,218538566.74217647,160664727.06442797,313992.19359508116,230840.12509256892,26.250214087364537,09/24/2025 17:25:24,614.0,696.0
1264,BS09242025_Ta05_30cm_LEPS.Spe,176LUm,88.361,10124.926879170009,730.6084772791689,0.089,0.004,1.1571299484340144e-05,1.5710035349807134e-05,10455721531.183556,14223626183.862877,26009257.5402576,35382154.68622606,9.9099518597673,09/24/2025 16:20:17,378.0,402.0
