,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
27,ER09262025_Ni02_15cm_IDM.Spe,53FEm1,701.1,57.99677674062373,70.7158788932313,1.0,0.05,0.0024605442524114,3.6110355355497616e-05,26944.841067207548,33073.81725954246,24.10093118712661,29.5830208045997,1.064171750847435,09/26/2025 18:14:00,978.0,1118.0
55,ER09262025_Ni02_15cm_IDM.Spe,53FEm1,1011.5,51.56765780354658,38.22529098809982,0.86,0.11,0.0017280864664381,3.384036354322434e-05,39665.819816768664,30354.31147432608,35.47926638351401,27.150546935890947,1.2109070791766303,09/26/2025 18:14:00,978.0,1118.0
76,ER09262025_Ni02_15cm_IDM.Spe,53FEm1,1328.1,52.8130528285004,27.095655436192864,0.87,0.11,0.0013170324593417,3.1097269687403835e-05,52690.035340844646,28796.789283332248,47.1288330419004,25.75741438580702,0.8939693442038905,09/26/2025 18:14:00,978.0,1118.0
91,ER09262025_Ni02_15cm_IDM.Spe,53FEm1,1712.6,2025143788127.0483,2.9531361450033326e+18,0.013,0.0014,0.0010202359669918,0.0001556387180451,1.745479814178516e+17,2.545320268044562e+23,156125206992711.62,2.2766728694495183e+20,1.5638806728956373e+34,09/26/2025 18:14:00,978.0,1118.0
123,ER09262025_Ni02_15cm_IDM.Spe,53FEm1,2339.7,26.278562591996092,10.061119415741087,0.13,0.023,0.0007501700629824,0.0013094998687583,308035.9989801439,556435.6278253291,275.5241493561216,497.70628606916733,1.4803764704110862,09/26/2025 18:14:00,978.0,1118.0
218,GS10182025_Det2_Ni02_10cm_000.Spe,53FEm1,701.1,4947146622677592.0,516483705972744.9,1.0,0.05,0.0043565130438861,5.367769251582902e-05,1.157779872384052e+18,1.3477691925992218e+17,9171841311110.115,1067692179953.7532,7.178076453274204e+24,10/18/2025 20:24:07,123811.0,126232.0
245,GS10182025_Det2_Ni02_10cm_000.Spe,53FEm1,1011.5,7439.910968487262,617.3335135713363,0.86,0.11,0.0031624486964512,5.089914980913612e-05,2789048.267539926,428812.46406597394,22.09462155031946,3.397018696257478,4.222047250994823,10/18/2025 20:24:07,123811.0,126232.0
265,GS10182025_Det2_Ni02_10cm_000.Spe,53FEm1,1328.1,381487785353.79224,54502886084.06053,0.87,0.11,0.0024557295604989,5.63304816026211e-05,182050165579206.25,34982094593347.69,1442187128.2971532,277125408.71845245,3.36874515190958e+17,10/18/2025 20:24:07,123811.0,126232.0
286,GS10182025_Det2_Ni02_10cm_000.Spe,53FEm1,1712.6,57.98593870095769,82.74570581871748,0.013,0.0014,0.0019268871146974,0.0004785892702986,2360115.727896631,3441928.1892164317,18.696651624759426,27.26668506572368,1.1680271792695025,10/18/2025 20:24:07,123811.0,126232.0
303,GS10182025_Det2_Ni02_10cm_000.Spe,53FEm1,2339.7,85.04116747045205,97.47573580432802,0.13,0.023,0.0014321290999702,0.003699252710211,465708.2417147034,1319606.64630416,3.6893041519955583,10.453820317385132,1.4283429185384735,10/18/2025 20:24:07,123811.0,126232.0
310,GS10182025_Det2_Ni02_10cm_000.Spe,53FEm1,3040.6,474.46112653309586,111.17985646921836,0.0006,0.0001099999999999,0.0011243772365452,0.0115229376846666,717046916.5091137,7351670571.757557,5680.389414008442,58239.35746686701,1.1648190881621592,10/18/2025 20:24:07,123811.0,126232.0
