,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
8,CT09252025_Ta06_30cm_DET2.Spe,180HFm,55.79,22009.343688910165,65018155.03987227,0.165,0.005,0.0020338747769144,0.0002117990145869,67654790.34780867,199860100926.87247,42257.83282186675,124834541.4908635,6860.178360794672,09/25/2025 00:03:54,1552.0,1601.0
13,CT09252025_Ta06_30cm_DET2.Spe,180HFm,93.324,1526.305282851799,352717.6538904244,0.165,0.005,0.0018951406008281,0.0001124861701793,5035187.440640311,1163593945.234362,3145.026508832174,726791.9707897326,18.45270582475278,09/25/2025 00:03:54,1552.0,1601.0
22,CT09252025_Ta06_30cm_DET2.Spe,180HFm,215.426,695.4456172809759,944.869419253821,0.816,0.02,0.0014953200111448,5.037173010131088e-05,587947.4152784294,799502.9849496497,367.23761104211707,499.37725480927526,183.96145439254963,09/25/2025 00:03:54,1552.0,1601.0
27,CT09252025_Ta06_30cm_DET2.Spe,180HFm,332.274,1833.706918913976,39.7505651826098,0.94,0.03,0.0010933217482656,1.5377563631177746e-05,1840575.7589790872,86949.44906642001,1149.6413235347204,54.30946225260463,0.8249250403443149,09/25/2025 00:03:54,1552.0,1601.0
31,CT09252025_Ta06_30cm_DET2.Spe,180HFm,443.162,73.31475703031639,12.13510618978458,0.8170000000000001,0.025,0.0008760023704193,1.3498625176751991e-05,105672.91234613008,21710.755640371684,66.00431751788263,13.560746808477004,1.1245656108417124,09/25/2025 00:03:54,1552.0,1601.0
32,CT09252025_Ta06_30cm_DET2.Spe,180HFm,500.697,10.446868518388618,7.159079245694843,0.142,0.004,0.0007983083257555,1.2434621777776429e-05,95066.33269625084,71544.83442053378,59.37934584400428,44.687591767978624,1.381803406689591,09/25/2025 00:03:54,1552.0,1601.0
232,DY09252025_Ta06_10cm_DET2.Spe,180HFm,57.538,712602.2240899176,991602.1175523415,0.48,0.01,0.0195120845201301,0.0005971623879931,81244267.75922847,113093284.256362,21229.231188719223,29551.41997814528,90358.74236496752,09/25/2025 22:12:59,3584.0,3827.0
240,DY09252025_Ta06_10cm_DET2.Spe,180HFm,64.942,670.1861539816301,235073924126.89783,0.0122,0.0003,0.019096092966541,0.0005578568410327,3071719.546764585,1077433729994725.4,802.6442505264137,281534813168.20624,84540.03408191148,09/25/2025 22:12:59,3584.0,3827.0
254,DY09252025_Ta06_10cm_DET2.Spe,180HFm,93.324,14678.581317970522,102455.65566923814,0.165,0.005,0.0173282505532253,0.000381571420703,5481960.23912183,38264345.79793719,1432.4432294543583,9998.522549761485,9.036653743117906,09/25/2025 22:12:59,3584.0,3827.0
274,DY09252025_Ta06_10cm_DET2.Spe,180HFm,215.426,67.34695607430855,73.56055310606246,0.816,0.02,0.0114065652565908,0.0003158409185676,7726.154428637231,8496.146909324216,2.018854044587727,2.2200540656713392,1.8025739870916568,09/25/2025 22:12:59,3584.0,3827.0
283,DY09252025_Ta06_10cm_DET2.Spe,180HFm,332.274,194.45429540717856,39.82981747591099,0.94,0.03,0.0081335614817574,0.0001161736091105,27158.10072625151,5969.839678964281,7.096446492357332,1.5599267517544502,1.3262179185981753,09/25/2025 22:12:59,3584.0,3827.0
291,DY09252025_Ta06_10cm_DET2.Spe,180HFm,443.162,75.88095021599794,19.09533932706142,0.8170000000000001,0.025,0.0063893928317249,9.677559624471146e-05,15521.78184383715,4325.8551768866255,4.055861469515848,1.130351496442808,1.0436990817263267,09/25/2025 22:12:59,3584.0,3827.0
295,DY09252025_Ta06_10cm_DET2.Spe,180HFm,500.697,23.950768796167505,15.559195703140803,0.142,0.004,0.0057722470538252,8.614393654574426e-05,31201.58559849079,21271.857984831164,8.153014266655552,5.558363727418647,1.3419801473146251,09/25/2025 22:12:59,3584.0,3827.0
435,DH09252025_Ta06_30cm_DET2.Spe,180HFm,93.324,636.0231993031078,25111.774395244604,0.165,0.005,0.0018951406008281,0.0001124861701793,2075026.0271164111,81927335.38760656,1207.1122903527698,47659.88097010271,12.4254577090007,09/25/2025 06:58:49,1685.0,1719.0
445,DH09252025_Ta06_30cm_DET2.Spe,180HFm,215.426,30.75979481145924,20.642938040889636,0.816,0.02,0.0014953200111448,5.037173010131088e-05,25717.87620770296,17903.454925844046,14.960951836941804,10.415040678210614,1.115033227535476,09/25/2025 06:58:49,1685.0,1719.0
450,DH09252025_Ta06_30cm_DET2.Spe,180HFm,332.274,275.4409005146522,17.72921124832067,0.94,0.03,0.0010933217482656,1.5377563631177746e-05,273418.91797803174,25924.37370381811,159.05696217453854,15.081078361732466,0.7986990855540425,09/25/2025 06:58:49,1685.0,1719.0
453,DH09252025_Ta06_30cm_DET2.Spe,180HFm,443.162,33.43622646421545,8.28530631970094,0.8170000000000001,0.025,0.0008760023704193,1.3498625176751991e-05,47661.30085067814,14494.324984382847,27.72617850533923,8.431835360315793,0.8023305865347969,09/25/2025 06:58:49,1685.0,1719.0
454,DH09252025_Ta06_30cm_DET2.Spe,180HFm,500.697,4.016447679985879,4.96890351413752,0.142,0.004,0.0007983083257555,1.2434621777776429e-05,36145.90330482537,48231.75991066904,21.027285226774502,28.05803368858001,1.108113043424412,09/25/2025 06:58:49,1685.0,1719.0
543,BY09242025_Ta06_20cm_LEPS.Spe,180HFm,215.426,36.65561277406284,24.793944018051697,0.816,0.02,5.1306023487723125e-05,9.77702556035061e-05,922392.284027708,1871530.18346509,1201.0316198277446,2436.888259720169,1.359786038513524,09/24/2025 17:27:21,729.0,768.0
552,BY09242025_Ta06_20cm_LEPS.Spe,180HFm,332.274,40.518770708562435,23.106606119046717,0.94,0.03,4.06338515706797e-05,5.889608308027795e-05,1117568.3893436838,1749900.8915342551,1455.1671736245885,2278.516785851895,3.775595039862014,09/24/2025 17:27:21,729.0,768.0
573,DO09252025_Ta06_24cm_DET2.Spe,180HFm,93.324,615.7610335947971,9478.543230483649,0.165,0.005,0.0027638945329474,0.0001112238591272,1382135.3600768163,21275696.40111295,839.6934143844571,12925.696476982352,13.792739420464676,09/25/2025 11:25:13,1608.0,1646.0
583,DO09252025_Ta06_24cm_DET2.Spe,180HFm,215.426,10.40995499234874,12.310141892847389,0.816,0.02,0.0020684958588451,6.332384548954853e-05,6313.174937787198,7721.686943067001,3.835464725265613,4.691182832969017,1.2314708484008043,09/25/2025 11:25:13,1608.0,1646.0
588,DO09252025_Ta06_24cm_DET2.Spe,180HFm,332.274,146.57552440317028,15.13486164708208,0.94,0.03,0.0015466876407781,2.329738183060722e-05,103198.83017258768,14123.45032477095,62.69673765041778,8.580467998038245,0.7589066890192417,09/25/2025 11:25:13,1608.0,1646.0
591,DO09252025_Ta06_24cm_DET2.Spe,180HFm,443.162,21.38778304118334,7.273818202203441,0.8170000000000001,0.025,0.0012456176556663,2.21521265666875e-05,21513.087542422378,8703.393002103476,13.069919527595612,5.287602066891541,1.0436218809839597,09/25/2025 11:25:13,1608.0,1646.0
593,DO09252025_Ta06_24cm_DET2.Spe,180HFm,500.697,1.8163061883291174e-14,5.956058923152021,0.142,0.004,0.0011356023677098,2.016794309793188e-05,1.1529705526090946e-10,37808.38600960917,7.004681364575299e-14,22.969857843018936,2.0734708670260837,09/25/2025 11:25:13,1608.0,1646.0
635,CE09242025_Ta06_30cm_DET2.Spe,180HFm,57.538,62838.493811729466,428973188.67543125,0.48,0.01,0.0020274883153366,0.000208254965168,70405564.28469984,480630543210.5662,92638.90037460506,632408609.4875871,10797.744216111862,09/24/2025 19:06:22,697.0,760.0
646,CE09242025_Ta06_30cm_DET2.Spe,180HFm,93.324,673.0584785593146,24581.898290853293,0.165,0.005,0.0018951406008281,0.0001124861701793,2346973.7571944157,85717957.95532128,3088.1233647294944,112786.78678331748,15.44618838211198,09/24/2025 19:06:22,697.0,760.0
658,CE09242025_Ta06_30cm_DET2.Spe,180HFm,215.426,1016.5358500405918,1661.102213877243,0.816,0.02,0.0014953200111448,5.037173010131088e-05,908404.3591094308,1485162.199977799,1195.2688935650408,1954.1607894444728,350.70067367115945,09/24/2025 19:06:22,697.0,760.0
663,CE09242025_Ta06_30cm_DET2.Spe,180HFm,332.274,3632.553942468819,53.05492321068176,0.94,0.03,0.0010933217482656,1.5377563631177746e-05,3854047.3466095207,159139.5263383081,5071.114929749369,209.39411360303697,0.7705978774419523,09/24/2025 19:06:22,697.0,760.0
667,CE09242025_Ta06_30cm_DET2.Spe,180HFm,443.162,53.03472733382891,14.778067098813594,0.8170000000000001,0.025,0.0008760023704193,1.3498625176751991e-05,80800.45691727991,25252.509574094645,106.31639068063146,33.22698628170348,1.548966121194079,09/24/2025 19:06:22,697.0,760.0
669,CE09242025_Ta06_30cm_DET2.Spe,180HFm,500.697,9.032259128656705,8.013458389906274,0.142,0.004,0.0007983083257555,1.2434621777776429e-05,86879.67743624497,82370.0768305522,114.31536504769076,108.38168004020028,2.345474974823364,09/24/2025 19:06:22,697.0,760.0
801,GB10032025_IDM_Ta06_10cm.Spe,180HFm,57.538,339282.84498395654,266260812204.84955,0.48,0.01,0.0196730733877534,0.0022198858949905,37664423.652249776,29558111119204.664,3160.562528509673,2480331553.1765265,88995.73430268317,10/03/2025 12:42:47,11368.0,11917.0
815,GB10032025_IDM_Ta06_10cm.Spe,180HFm,93.324,14052.564433187918,64719.19420819822,0.165,0.005,0.0192555662016276,0.0011556315047412,4636584.95967376,21356138.91089732,389.0731693944584,1792.073417042655,29.72294121143196,10/03/2025 12:42:47,11368.0,11917.0
819,GB10032025_IDM_Ta06_10cm.Spe,180HFm,215.426,1.6817300764477036e-09,49.342652453881,0.816,0.02,0.015447571468239,0.0003157382603522,1.398584767242272e-07,4103.505257105228,1.1736047388120096e-11,0.3443404596043659,0.9805645924344616,10/03/2025 12:42:47,11368.0,11917.0
822,GB10032025_IDM_Ta06_10cm.Spe,180HFm,332.274,215.4337668290499,78.07680258246626,0.94,0.03,0.0099101475756872,0.0001587651575964,24243.12909651801,8981.838990772734,2.034331551272804,0.7536996719621326,1.548908219677216,10/03/2025 12:42:47,11368.0,11917.0
824,GB10032025_IDM_Ta06_10cm.Spe,180HFm,443.162,41.235183927920545,34.77160883757309,0.8170000000000001,0.025,0.0073598913352716,0.0001130726274244,7188.815732388978,6169.393372244018,0.6032403903993436,0.5176968509057663,1.154906904727132,10/03/2025 12:42:47,11368.0,11917.0
825,GB10032025_IDM_Ta06_10cm.Spe,180HFm,500.697,4.746712637964091e-07,28.238094212229644,0.142,0.004,0.0065121292258001,0.0001014171653318,0.0005381018196745,32011.56472531569,4.5154134402500466e-08,2.68621001303312,1.2550499687542864,10/03/2025 12:42:47,11368.0,11917.0
