filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,173HFg,52.965,1946.378157999158,2145177.114972262,0.31,0.008,0.0005256444862011192,8.082804100074823e-05,13881619.844113711,15299459352.358719,12416.47571029849,13684668.472592771,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,175HFg,52.965,45496.04320810163,1603037.5209670952,0.266,0.013999999999999999,0.0005256444862011192,8.082804100074823e-05,378152180.8602139,13324204615.284618,338239.87554580846,11917893.215818085,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,173HFg,54.07,3188.59565246871,1942411.3375087455,0.536,0.013000000000000001,0.0005248078212248582,8.007711873295267e-05,13173497.48058617,8024959726.3611765,11783.092558663837,7177960.399249711,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,175HFg,54.07,27514.887223326048,11710204.43675995,0.461,0.024,0.0005248078212248582,8.007711873295267e-05,132170107.88365698,56250969970.85533,118220.13227518513,50313926.62867203,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,176TAg,54.611,7510.196527473985,489477139090.28265,0.264,0.01,0.0005244032396816205,7.970327407867987e-05,63044722.9300786,4108940491991847.0,56390.62873888963,3675259831835.2837,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,178TAg,54.611,71273.39413251175,5148338094204.668,0.222,0.016,0.0005244032396816205,7.970327407867987e-05,711501519.6359278,5.139435861319866e+16,636405.6526260534,45969909314131.18,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,177TAg,54.611,84092.77710088683,5128128078833.034,0.239,0.019,0.0005244032396816205,7.970327407867987e-05,779762166.1296166,4.7551292712614984e+16,697461.6870569022,42532462175863.13,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,175TAg,54.611,40449.589272378376,10568527222.593063,0.379,0.025,0.0005244032396816205,7.970327407867987e-05,236524575.45742142,61798313888974.35,211560.4431640621,55275772709.27938,27819.40963037475,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,180HFm,57.538,31583.838045096185,118573.80637318752,0.48,0.01,0.0005221724179351074,7.759639020658833e-05,146445648.071801,550234029.9119203,130988.95176368605,492159.23963499133,22375.27520059844,09/24/2025 22:24:15,962.0,1118.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CP09242025_Ta03_60cm_DET2.Spe,175HFg,61.05,3.7794116231761427e-06,432227.32459882135,0.051,0.003,0.0005194131187917541,7.48875037440235e-05,0.16580889895044662,18962511611.212173,0.00014830849637785924,16961101.620046668,22375.27520059844,09/24/2025 22:24:15,962.0,1118.0
